cdr_id,msisdn,service_type,usage_volume,timestamp,site_id
TXN_004368,628177818922,Roaming,245.56592932083984,2022-01-04 00:47:00,SITE_74
TXN_004369,628177847575,Data,574.795354514775,2022-01-04 00:48:00,SITE_60
TXN_004370,628172151882,Roaming,768.5966276999079,2022-01-04 00:49:00,SITE_51
TXN_004371,628177456182,Voice,289.5406004896891,2022-01-04 00:50:00,SITE_73
TXN_004372,628179118612,Roaming,409.59872899953695,2022-01-04 00:51:00,SITE_84
TXN_004373,628177999366,Roaming,524.4502284830282,2022-01-04 00:52:00,SITE_48
TXN_004374,628173471321,Data,135.73997156163966,2022-01-04 00:53:00,SITE_84
TXN_004375,628171700270,Voice,26.956311432054534,2022-01-04 00:54:00,SITE_40
TXN_004376,628179479025,Data,153.65300350896496,2022-01-04 00:55:00,SITE_7
TXN_004377,628175622942,Interconnection,627.2267676322798,2022-01-04 00:56:00,SITE_75
TXN_004378,628171192458,Data,74.544643272148,2022-01-04 00:57:00,SITE_85
TXN_004379,628175718912,Data,190.50666848527817,2022-01-04 00:58:00,SITE_19
TXN_004380,628174896937,Voice,338.5160318096084,2022-01-04 00:59:00,SITE_15
TXN_004381,628176497963,Data,78.79219424205998,2022-01-04 01:00:00,SITE_70
TXN_004382,628175102553,Data,192.5075718904728,2022-01-04 01:01:00,SITE_61
TXN_004383,628179434858,Interconnection,911.3585191945276,2022-01-04 01:02:00,SITE_56
TXN_004384,628171475147,Data,20.279833094757777,2022-01-04 01:03:00,SITE_10
TXN_004385,628174017193,Roaming,653.7784922501878,2022-01-04 01:04:00,SITE_46
TXN_004386,628173112368,Data,385.0245219842697,2022-01-04 01:05:00,SITE_80
TXN_004387,628177818753,Voice,672.9760906929388,2022-01-04 01:06:00,SITE_75
TXN_004388,628171876336,Data,589.1030286430412,2022-01-04 01:07:00,SITE_57
TXN_004389,628177436737,Data,224.27525560028963,2022-01-04 01:08:00,SITE_35
TXN_004390,628175898107,Interconnection,847.3622780858152,2022-01-04 01:09:00,SITE_72
TXN_004391,628176782197,Roaming,492.4484422267473,2022-01-04 01:10:00,SITE_92
TXN_004392,628175071867,Data,822.7134828945583,2022-01-04 01:11:00,SITE_3
TXN_004393,628178110953,Data,406.606523652031,2022-01-04 01:12:00,SITE_66
TXN_004394,628172418060,Data,984.7008683613238,2022-01-04 01:13:00,SITE_53
TXN_004395,628175228087,Interconnection,770.718869142795,2022-01-04 01:14:00,SITE_78
TXN_004396,628175228456,Roaming,965.9842549074609,2022-01-04 01:15:00,SITE_52
TXN_004397,628175639022,Roaming,514.812152430949,2022-01-04 01:16:00,SITE_93
TXN_004398,628176796260,Data,474.21744115840977,2022-01-04 01:17:00,SITE_53
TXN_004399,628179537333,Data,755.6983555159326,2022-01-04 01:18:00,SITE_54
TXN_004400,628179879823,Data,880.4109717504167,2022-01-04 01:19:00,SITE_47
TXN_004401,628176997804,Data,964.1816500696925,2022-01-04 01:20:00,SITE_3
TXN_004402,628173268693,Data,325.2273541264672,2022-01-04 01:21:00,SITE_65
TXN_004403,628174924152,Voice,798.9058692687963,2022-01-04 01:22:00,SITE_15
TXN_004404,628178688659,Voice,211.43495203790116,2022-01-04 01:23:00,SITE_84
TXN_004405,628179710506,Roaming,546.0287723986999,2022-01-04 01:24:00,SITE_86
TXN_004406,628171685338,Roaming,180.66830026078995,2022-01-04 01:25:00,SITE_34
TXN_004407,628174502415,Data,348.04996438858853,2022-01-04 01:26:00,SITE_50
TXN_004408,628177334625,Data,931.4270088392528,2022-01-04 01:27:00,SITE_33
TXN_004409,628179443353,Data,146.944609073313,2022-01-04 01:28:00,SITE_73
TXN_004410,628172683032,Roaming,632.7684942400613,2022-01-04 01:29:00,SITE_3
TXN_004411,628176232651,Roaming,593.3613186544759,2022-01-04 01:30:00,SITE_2
TXN_004412,628176954632,Roaming,121.61761435627749,2022-01-04 01:31:00,SITE_4
TXN_004413,628173118219,Roaming,326.65306472504335,2022-01-04 01:32:00,SITE_16
TXN_004414,628173148185,Data,563.4185230107505,2022-01-04 01:33:00,SITE_54
TXN_004415,628179433864,Data,187.99143037950176,2022-01-04 01:34:00,SITE_33
TXN_004416,628178037449,Data,800.8230327564025,2022-01-04 01:35:00,SITE_9
TXN_004417,628179890872,Data,972.1843530252152,2022-01-04 01:36:00,SITE_57
TXN_004418,628174346145,Roaming,215.54464056250958,2022-01-04 01:37:00,SITE_40
TXN_004419,628173183955,Data,187.72505282578535,2022-01-04 01:38:00,SITE_52
TXN_004420,628171479809,Voice,455.4801367256472,2022-01-04 01:39:00,SITE_82
TXN_004421,628173650432,Data,748.0175118628921,2022-01-04 01:40:00,SITE_16
TXN_004422,628175175282,Interconnection,282.3190096250162,2022-01-04 01:41:00,SITE_8
TXN_004423,628176455483,Data,20.860028788583122,2022-01-04 01:42:00,SITE_87
TXN_004424,628177864547,SMS,541.6794074048611,2022-01-04 01:43:00,SITE_60
TXN_004425,628172767413,Data,956.6439671995403,2022-01-04 01:44:00,SITE_36
TXN_004426,628173573697,Voice,391.88557855153863,2022-01-04 01:45:00,SITE_3
TXN_004427,628174600952,Data,420.7144196289173,2022-01-04 01:46:00,SITE_15
TXN_004428,628172971277,Roaming,968.932815396924,2022-01-04 01:47:00,SITE_97
TXN_004429,628176546510,Data,694.9130040151016,2022-01-04 01:48:00,SITE_82
TXN_004430,628178896403,Roaming,719.4527509192831,2022-01-04 01:49:00,SITE_23
TXN_004431,628177097020,Data,563.1393033656966,2022-01-04 01:50:00,SITE_3
TXN_004432,628176354342,Voice,974.6346016523784,2022-01-04 01:51:00,SITE_30
TXN_004433,628172196311,Interconnection,689.1776179411305,2022-01-04 01:52:00,SITE_45
TXN_004434,628171142157,Data,895.1377188535644,2022-01-04 01:53:00,SITE_17
TXN_004435,628175788109,Data,699.679486867488,2022-01-04 01:54:00,SITE_58
TXN_004436,628172462603,Roaming,735.3807090155556,2022-01-04 01:55:00,SITE_58
TXN_004437,628171136645,Data,291.1205112201043,2022-01-04 01:56:00,SITE_96
TXN_004438,628172652131,Roaming,304.1752193158052,2022-01-04 01:57:00,SITE_57
TXN_004439,628172186837,Voice,783.2016649264532,2022-01-04 01:58:00,SITE_7
TXN_004440,628179730829,Data,297.4095828807297,2022-01-04 01:59:00,SITE_39
TXN_004441,628178845219,Voice,563.2073007307301,2022-01-04 02:00:00,SITE_78
TXN_004442,628171053687,Roaming,250.10295859579526,2022-01-04 02:01:00,SITE_58
TXN_004443,628173490272,Data,817.1663974282603,2022-01-04 02:02:00,SITE_56
TXN_004444,628177843308,Roaming,111.39084987646231,2022-01-04 02:03:00,SITE_15
TXN_004445,628176173395,Interconnection,829.6171931219028,2022-01-04 02:04:00,SITE_44
TXN_004446,628173629137,Data,603.1270707070943,2022-01-04 02:05:00,SITE_12
TXN_004447,628175776415,Data,187.7226252922502,2022-01-04 02:06:00,SITE_8
TXN_004448,628178208387,Data,542.493350120612,2022-01-04 02:07:00,SITE_80
TXN_004449,628177892180,Data,283.21633801049313,2022-01-04 02:08:00,SITE_41
TXN_004450,628174861607,Data,324.1438673957661,2022-01-04 02:09:00,SITE_34
TXN_004451,628175124390,SMS,352.17651355528346,2022-01-04 02:10:00,SITE_46
TXN_004452,628173656222,Interconnection,64.25592772534861,2022-01-04 02:11:00,SITE_88
TXN_004453,628175434315,Interconnection,985.975722717016,2022-01-04 02:12:00,SITE_29
TXN_004454,628172553744,Roaming,32.50309350309287,2022-01-04 02:13:00,SITE_16
TXN_004455,628175266988,Roaming,662.8343763110942,2022-01-04 02:14:00,SITE_5
TXN_004456,628176693014,Data,371.85642010967314,2022-01-04 02:15:00,SITE_5
TXN_004457,628179121485,SMS,646.3642806557523,2022-01-04 02:16:00,SITE_30
TXN_004458,628176459501,Roaming,356.8920048344962,2022-01-04 02:17:00,SITE_50
TXN_004459,628178575327,Data,674.0768956125999,2022-01-04 02:18:00,SITE_5
TXN_004460,628175013582,Interconnection,729.5062739588924,2022-01-04 02:19:00,SITE_13
TXN_004461,628173872875,Data,690.8620877592451,2022-01-04 02:20:00,SITE_99
TXN_004462,628172841646,SMS,114.84801937679413,2022-01-04 02:21:00,SITE_49
TXN_004463,628176800545,Roaming,657.2363414200299,2022-01-04 02:22:00,SITE_89
TXN_004464,628178970564,Interconnection,280.7075619046432,2022-01-04 02:23:00,SITE_50
TXN_004465,628179038508,Data,29.772569198764185,2022-01-04 02:24:00,SITE_14
TXN_004466,628172596246,Roaming,415.415841217065,2022-01-04 02:25:00,SITE_46
TXN_004467,628179194253,Data,434.10955970099724,2022-01-04 02:26:00,SITE_90
TXN_004468,628175428622,Data,467.7069592190941,2022-01-04 02:27:00,SITE_82
TXN_004469,628173469930,Roaming,705.1193412253256,2022-01-04 02:28:00,SITE_84
TXN_004470,628171131936,Data,309.5349653333167,2022-01-04 02:29:00,SITE_34
TXN_004471,628179226036,SMS,315.96523259081863,2022-01-04 02:30:00,SITE_71
TXN_004472,628176152030,Data,61.491703985019335,2022-01-04 02:31:00,SITE_47
TXN_004473,628175842256,Data,687.1343947763037,2022-01-04 02:32:00,SITE_60
TXN_004474,628173469970,SMS,568.2582653081844,2022-01-04 02:33:00,SITE_74
TXN_004475,628176062581,Data,350.07568758109426,2022-01-04 02:34:00,SITE_79
TXN_004476,628176312470,Voice,705.4837899384373,2022-01-04 02:35:00,SITE_81
TXN_004477,628173578682,Interconnection,537.8203914776503,2022-01-04 02:36:00,SITE_11
TXN_004478,628172504900,Data,469.77570092466914,2022-01-04 02:37:00,SITE_98
TXN_004479,628179580504,Roaming,511.81321911746534,2022-01-04 02:38:00,SITE_91
TXN_004480,628176283422,Data,636.7117771417895,2022-01-04 02:39:00,SITE_85
TXN_004481,628175607765,Data,660.3426019700248,2022-01-04 02:40:00,SITE_95
TXN_004482,628178157676,Data,289.66886132157646,2022-01-04 02:41:00,SITE_50
TXN_004483,628173380612,Data,141.60262002776207,2022-01-04 02:42:00,SITE_4
TXN_004484,628179622587,Data,157.47754700932822,2022-01-04 02:43:00,SITE_41
TXN_004485,628179666712,Data,639.7514950170986,2022-01-04 02:44:00,SITE_59
TXN_004486,628176219574,Data,873.0004124813588,2022-01-04 02:45:00,SITE_60
TXN_004487,628176569451,Voice,410.08678206720623,2022-01-04 02:46:00,SITE_81
TXN_004488,628175791882,Data,170.3506401691329,2022-01-04 02:47:00,SITE_62
TXN_004489,628177862758,Voice,756.8458957955608,2022-01-04 02:48:00,SITE_84
TXN_004490,628171995893,Voice,832.6569849450291,2022-01-04 02:49:00,SITE_25
TXN_004491,628173670492,Interconnection,880.7018606778456,2022-01-04 02:50:00,SITE_87
TXN_004492,628178354421,SMS,607.2245974848195,2022-01-04 02:51:00,SITE_79
TXN_004493,628173977299,SMS,860.8678308286966,2022-01-04 02:52:00,SITE_33
TXN_004494,628173934317,Data,16.39954348995927,2022-01-04 02:53:00,SITE_19
TXN_004495,628175537454,Interconnection,108.128565967754,2022-01-04 02:54:00,SITE_57
TXN_004496,628179151168,SMS,93.48349098504666,2022-01-04 02:55:00,SITE_15
TXN_004497,628172546064,Roaming,712.8920795704782,2022-01-04 02:56:00,SITE_41
TXN_004498,628174240641,Data,70.51220176003544,2022-01-04 02:57:00,SITE_69
TXN_004499,628173715548,Interconnection,496.86800809384073,2022-01-04 02:58:00,SITE_80
TXN_004500,628171779091,Roaming,473.23419173765285,2022-01-04 02:59:00,SITE_60
TXN_004501,628172706930,Roaming,311.3928200346827,2022-01-04 03:00:00,SITE_96
TXN_004502,628176967520,Voice,870.5347647721577,2022-01-04 03:01:00,SITE_22
TXN_004503,628171964795,Data,171.262768678116,2022-01-04 03:02:00,SITE_43
TXN_004504,628172578458,Data,353.1103216148406,2022-01-04 03:03:00,SITE_32
TXN_004505,628179658123,Data,774.3973285229062,2022-01-04 03:04:00,SITE_13
TXN_004506,628176981804,Roaming,31.39189207889096,2022-01-04 03:05:00,SITE_38
TXN_004507,628178583491,Voice,673.2774498461223,2022-01-04 03:06:00,SITE_26
TXN_004508,628171671986,Voice,816.581328635209,2022-01-04 03:07:00,SITE_81
TXN_004509,628179526508,Data,932.3355709993291,2022-01-04 03:08:00,SITE_5
TXN_004510,628178845772,Voice,876.4203438509934,2022-01-04 03:09:00,SITE_49
TXN_004511,628179048056,Data,320.0647327168515,2022-01-04 03:10:00,SITE_97
TXN_004512,628177989875,Roaming,586.7777771816296,2022-01-04 03:11:00,SITE_91
TXN_004513,628179901674,Data,78.21619965731539,2022-01-04 03:12:00,SITE_5
TXN_004514,628175008146,Voice,258.61213354446056,2022-01-04 03:13:00,SITE_71
TXN_004515,628173361331,Data,95.12815636875987,2022-01-04 03:14:00,SITE_48
TXN_004516,628172158343,Data,315.8721028638099,2022-01-04 03:15:00,SITE_18
TXN_004517,628171541529,Voice,875.3120262452702,2022-01-04 03:16:00,SITE_95
TXN_004518,628175348530,SMS,347.81967283461836,2022-01-04 03:17:00,SITE_6
TXN_004519,628179283161,Roaming,562.336204898425,2022-01-04 03:18:00,SITE_66
TXN_004520,628176156758,Roaming,433.94746726682587,2022-01-04 03:19:00,SITE_77
TXN_004521,628173153548,Roaming,459.45760777443655,2022-01-04 03:20:00,SITE_42
TXN_004522,628179507528,Voice,969.6024797847217,2022-01-04 03:21:00,SITE_52
TXN_004523,628171406547,Interconnection,296.8583137955941,2022-01-04 03:22:00,SITE_11
TXN_004524,628172657583,Roaming,627.6971450536481,2022-01-04 03:23:00,SITE_26
TXN_004525,628171063014,Interconnection,420.6426069098676,2022-01-04 03:24:00,SITE_21
TXN_004526,628177477006,Voice,62.08503486663852,2022-01-04 03:25:00,SITE_66
TXN_004527,628176910494,Interconnection,489.8415007926117,2022-01-04 03:26:00,SITE_40
TXN_004528,628172235382,Roaming,813.5299857160632,2022-01-04 03:27:00,SITE_56
TXN_004529,628176228298,Roaming,99.65421571300668,2022-01-04 03:28:00,SITE_51
TXN_004530,628175532889,Voice,70.52225554891267,2022-01-04 03:29:00,SITE_20
TXN_004531,628179745386,Roaming,154.4778888728734,2022-01-04 03:30:00,SITE_81
TXN_004532,628178775679,Interconnection,764.6357112779168,2022-01-04 03:31:00,SITE_80
TXN_004533,628174132293,SMS,724.2713887605933,2022-01-04 03:32:00,SITE_57
TXN_004534,628175032371,Data,565.4527511372045,2022-01-04 03:33:00,SITE_5
TXN_004535,628173602352,Interconnection,468.7581776885398,2022-01-04 03:34:00,SITE_14
TXN_004536,628172531817,Data,888.4374888879195,2022-01-04 03:35:00,SITE_24
TXN_004537,628177767835,Data,766.931126009649,2022-01-04 03:36:00,SITE_68
TXN_004538,628173015074,Data,812.1303090505033,2022-01-04 03:37:00,SITE_52
TXN_004539,628176715175,Interconnection,813.4490390493036,2022-01-04 03:38:00,SITE_48
TXN_004540,628178745863,Voice,643.0744375908124,2022-01-04 03:39:00,SITE_88
TXN_004541,628175720058,Data,458.55660969162994,2022-01-04 03:40:00,SITE_47
TXN_004542,628177619511,SMS,864.8130748330648,2022-01-04 03:41:00,SITE_60
TXN_004543,628172802502,Roaming,926.0814101856474,2022-01-04 03:42:00,SITE_73
TXN_004544,628172462538,Data,24.78223721508467,2022-01-04 03:43:00,SITE_3
TXN_004545,628177379878,Interconnection,52.50331839298505,2022-01-04 03:44:00,SITE_9
TXN_004546,628176745980,Interconnection,958.7845536115288,2022-01-04 03:45:00,SITE_82
TXN_004547,628173026819,Voice,277.8834532303506,2022-01-04 03:46:00,SITE_83
TXN_004548,628176209995,Data,873.4960702097693,2022-01-04 03:47:00,SITE_24
TXN_004549,628174934053,Voice,389.4063238424412,2022-01-04 03:48:00,SITE_4
TXN_004550,628178632749,Data,119.98095755174624,2022-01-04 03:49:00,SITE_9
TXN_004551,628176864075,Data,81.36275700912493,2022-01-04 03:50:00,SITE_97
TXN_004552,628171732722,Interconnection,157.35139118137602,2022-01-04 03:51:00,SITE_1
TXN_004553,628176080692,Roaming,250.64330167249736,2022-01-04 03:52:00,SITE_35
TXN_004554,628177025261,Voice,489.0298355768954,2022-01-04 03:53:00,SITE_74
TXN_004555,628179245044,Voice,701.7964026652178,2022-01-04 03:54:00,SITE_12
TXN_004556,628174875416,Data,986.4121779088147,2022-01-04 03:55:00,SITE_18
TXN_004557,628176038460,Data,442.0652365458819,2022-01-04 03:56:00,SITE_78
TXN_004558,628178317619,Data,518.6667574007668,2022-01-04 03:57:00,SITE_10
TXN_004559,628177038602,Roaming,522.2938856818723,2022-01-04 03:58:00,SITE_74
TXN_004560,628175101599,Interconnection,539.8949211324481,2022-01-04 03:59:00,SITE_18
TXN_004561,628172390598,Data,518.2229164473578,2022-01-04 04:00:00,SITE_24
TXN_004562,628175546925,Roaming,9.765980306855909,2022-01-04 04:01:00,SITE_1
TXN_004563,628175879797,Data,2.723097287730866,2022-01-04 04:02:00,SITE_94
TXN_004564,628174775702,Roaming,98.5686518079968,2022-01-04 04:03:00,SITE_79
TXN_004565,628175090284,Data,102.45504682574965,2022-01-04 04:04:00,SITE_72
TXN_004566,628177770161,Voice,705.1920120458412,2022-01-04 04:05:00,SITE_99
TXN_004567,628177898410,Interconnection,205.71111648348378,2022-01-04 04:06:00,SITE_82
TXN_004568,628173455918,Data,894.8193906508573,2022-01-04 04:07:00,SITE_16
TXN_004569,628179053048,Roaming,928.6777232474425,2022-01-04 04:08:00,SITE_85
TXN_004570,628179093212,Data,975.9174445580028,2022-01-04 04:09:00,SITE_15
TXN_004571,628179699043,Voice,939.142223582133,2022-01-04 04:10:00,SITE_62
TXN_004572,628179547085,Voice,272.6164335966061,2022-01-04 04:11:00,SITE_5
TXN_004573,628178588173,Data,510.26706785880896,2022-01-04 04:12:00,SITE_45
TXN_004574,628178955229,SMS,176.27951522674405,2022-01-04 04:13:00,SITE_52
TXN_004575,628178110928,Data,806.4034455172607,2022-01-04 04:14:00,SITE_71
TXN_004576,628174730370,SMS,888.543273438952,2022-01-04 04:15:00,SITE_7
TXN_004577,628174688173,SMS,851.4375504582174,2022-01-04 04:16:00,SITE_27
TXN_004578,628177705836,Roaming,433.93358174813807,2022-01-04 04:17:00,SITE_89
TXN_004579,628179009806,Data,758.9152108020942,2022-01-04 04:18:00,SITE_86
TXN_004580,628172980407,Interconnection,98.48159040669317,2022-01-04 04:19:00,SITE_13
TXN_004581,628177143192,Data,41.20452584863144,2022-01-04 04:20:00,SITE_17
TXN_004582,628174277746,Data,753.4831778944521,2022-01-04 04:21:00,SITE_44
TXN_004583,628171801125,Voice,425.929919054355,2022-01-04 04:22:00,SITE_13
TXN_004584,628173386537,Data,995.5537154748296,2022-01-04 04:23:00,SITE_90
TXN_004585,628173998778,Voice,98.15696163967687,2022-01-04 04:24:00,SITE_73
TXN_004586,628173693695,SMS,855.7720538536985,2022-01-04 04:25:00,SITE_5
TXN_004587,628172768693,Data,480.50308246346276,2022-01-04 04:26:00,SITE_33
TXN_004588,628176254230,Data,827.3230453083731,2022-01-04 04:27:00,SITE_4
TXN_004589,628174856600,Roaming,817.3101548879747,2022-01-04 04:28:00,SITE_92
TXN_004590,628171101894,Data,916.0760093607153,2022-01-04 04:29:00,SITE_26
TXN_004591,628172408277,Data,298.5521612748167,2022-01-04 04:30:00,SITE_68
TXN_004592,628177188753,Voice,949.849554108541,2022-01-04 04:31:00,SITE_16
TXN_004593,628174567945,Roaming,152.51529339726267,2022-01-04 04:32:00,SITE_22
TXN_004594,628174666569,Voice,82.88680881589704,2022-01-04 04:33:00,SITE_36
TXN_004595,628174229112,Data,432.1839018549768,2022-01-04 04:34:00,SITE_58
TXN_004596,628172048966,Data,828.4946456732008,2022-01-04 04:35:00,SITE_55
TXN_004597,628178820783,SMS,473.94770950281213,2022-01-04 04:36:00,SITE_35
TXN_004598,628178875889,SMS,829.4573908529836,2022-01-04 04:37:00,SITE_25
TXN_004599,628175216794,Roaming,729.957118988511,2022-01-04 04:38:00,SITE_72
TXN_004600,628173089632,Voice,210.2189577527946,2022-01-04 04:39:00,SITE_81
TXN_004601,628178834112,Data,948.9327432745644,2022-01-04 04:40:00,SITE_61
TXN_004602,628175799412,Data,61.72038746077401,2022-01-04 04:41:00,SITE_18
TXN_004603,628178729578,Voice,898.3814278362512,2022-01-04 04:42:00,SITE_58
TXN_004604,628171312579,Data,305.13900554138365,2022-01-04 04:43:00,SITE_76
TXN_004605,628177807040,Data,500.6479350812349,2022-01-04 04:44:00,SITE_57
TXN_004606,628177355421,Data,422.92952082803373,2022-01-04 04:45:00,SITE_97
TXN_004607,628172563825,SMS,172.66272235999926,2022-01-04 04:46:00,SITE_87
TXN_004608,628174518920,Data,358.7887195352914,2022-01-04 04:47:00,SITE_63
TXN_004609,628175028604,Roaming,193.74150185650248,2022-01-04 04:48:00,SITE_12
TXN_004610,628178433980,Data,204.68258898506332,2022-01-04 04:49:00,SITE_11
TXN_004611,628172524631,Data,187.86977919035397,2022-01-04 04:50:00,SITE_13
TXN_004612,628176224369,Data,489.52836296624764,2022-01-04 04:51:00,SITE_35
TXN_004613,628175961914,Voice,798.1334361438043,2022-01-04 04:52:00,SITE_27
TXN_004614,628178595853,Voice,569.4010637274797,2022-01-04 04:53:00,SITE_89
TXN_004615,628178650961,Data,893.313381962291,2022-01-04 04:54:00,SITE_67
TXN_004616,628171906395,Interconnection,636.9079440881475,2022-01-04 04:55:00,SITE_89
TXN_004617,628172944606,Roaming,689.6507755169719,2022-01-04 04:56:00,SITE_45
TXN_004618,628179288515,Voice,667.9396224972761,2022-01-04 04:57:00,SITE_74
TXN_004619,628175805028,Roaming,450.00973399055744,2022-01-04 04:58:00,SITE_81
TXN_004620,628171970278,Roaming,689.6494833778827,2022-01-04 04:59:00,SITE_67
TXN_004621,628179884527,SMS,70.6380387224922,2022-01-04 05:00:00,SITE_22
TXN_004622,628176271513,Roaming,859.9916204437475,2022-01-04 05:01:00,SITE_78
TXN_004623,628176005231,Data,778.0343313004735,2022-01-04 05:02:00,SITE_91
TXN_004624,628173948134,Data,245.98472827344713,2022-01-04 05:03:00,SITE_42
TXN_004625,628172347203,Data,768.2644217998284,2022-01-04 05:04:00,SITE_20
TXN_004626,628177666781,Data,13.629958798618475,2022-01-04 05:05:00,SITE_48
TXN_004627,628179855197,Data,218.02932590839953,2022-01-04 05:06:00,SITE_18
TXN_004628,628172187018,Data,66.07210143222504,2022-01-04 05:07:00,SITE_77
TXN_004629,628176097579,Interconnection,780.4466897012768,2022-01-04 05:08:00,SITE_70
TXN_004630,628178411979,Interconnection,756.1182770272088,2022-01-04 05:09:00,SITE_74
TXN_004631,628173267357,Roaming,813.8223877780288,2022-01-04 05:10:00,SITE_93
TXN_004632,628172799971,Roaming,5.477211632203306,2022-01-04 05:11:00,SITE_6
TXN_004633,628171573881,Interconnection,501.7314939517296,2022-01-04 05:12:00,SITE_39
TXN_004634,628177296665,Voice,705.1313613198191,2022-01-04 05:13:00,SITE_11
TXN_004635,628176893868,Data,156.24572761027645,2022-01-04 05:14:00,SITE_25
TXN_004636,628178609387,Data,650.1409367851121,2022-01-04 05:15:00,SITE_94
TXN_004637,628176252807,Roaming,85.02598921037603,2022-01-04 05:16:00,SITE_55
TXN_004638,628174878551,Data,182.14453024820887,2022-01-04 05:17:00,SITE_84
TXN_004639,628174301394,Roaming,476.3210181796064,2022-01-04 05:18:00,SITE_58
TXN_004640,628173827364,Voice,653.9115875284209,2022-01-04 05:19:00,SITE_37
TXN_004641,628174354513,Data,146.7232578269422,2022-01-04 05:20:00,SITE_16
TXN_004642,628172613560,Roaming,186.03810750010695,2022-01-04 05:21:00,SITE_95
TXN_004643,628173293673,Voice,205.24192069859734,2022-01-04 05:22:00,SITE_93
TXN_004644,628174475488,Data,239.4621038942795,2022-01-04 05:23:00,SITE_70
TXN_004645,628174020745,Data,227.32729467776494,2022-01-04 05:24:00,SITE_93
TXN_004646,628175644068,Data,395.7539593891391,2022-01-04 05:25:00,SITE_96
TXN_004647,628174302923,Roaming,654.1358611858861,2022-01-04 05:26:00,SITE_73
TXN_004648,628176643893,Data,438.5937513513352,2022-01-04 05:27:00,SITE_37
TXN_004649,628174195741,Data,776.1979348411382,2022-01-04 05:28:00,SITE_53
TXN_004650,628179605094,Voice,719.5492374426661,2022-01-04 05:29:00,SITE_87
TXN_004651,628179815496,Roaming,127.4003871350266,2022-01-04 05:30:00,SITE_16
TXN_004652,628171835988,Data,49.79278169742319,2022-01-04 05:31:00,SITE_18
TXN_004653,628176104459,SMS,878.0636224356065,2022-01-04 05:32:00,SITE_19
TXN_004654,628179103670,Roaming,80.75123549631054,2022-01-04 05:33:00,SITE_44
TXN_004655,628171550428,Data,149.19084153899337,2022-01-04 05:34:00,SITE_2
TXN_004656,628173089706,Roaming,23.111142282559943,2022-01-04 05:35:00,SITE_58
TXN_004657,628175305665,SMS,628.7080289333551,2022-01-04 05:36:00,SITE_10
TXN_004658,628173889190,Data,582.7881925951903,2022-01-04 05:37:00,SITE_76
TXN_004659,628179785780,Voice,986.9167627688204,2022-01-04 05:38:00,SITE_46
TXN_004660,628178751938,Interconnection,887.0454639208549,2022-01-04 05:39:00,SITE_82
TXN_004661,628178660678,Roaming,411.4323343034288,2022-01-04 05:40:00,SITE_19
TXN_004662,628171255658,Data,372.21425507162246,2022-01-04 05:41:00,SITE_38
TXN_004663,628172730283,Data,297.5551822457051,2022-01-04 05:42:00,SITE_37
TXN_004664,628177395300,Roaming,153.2545131178435,2022-01-04 05:43:00,SITE_91
TXN_004665,628176029792,SMS,138.94557294540704,2022-01-04 05:44:00,SITE_78
TXN_004666,628177389690,Roaming,133.15142430159582,2022-01-04 05:45:00,SITE_45
TXN_004667,628177766174,Data,115.00064242959176,2022-01-04 05:46:00,SITE_34
TXN_004668,628171751993,Roaming,241.27153036313138,2022-01-04 05:47:00,SITE_2
TXN_004669,628171828282,Data,307.3619616828033,2022-01-04 05:48:00,SITE_44
TXN_004670,628179860369,Data,961.617392067877,2022-01-04 05:49:00,SITE_97
TXN_004671,628177615920,SMS,578.8947777508838,2022-01-04 05:50:00,SITE_83
TXN_004672,628178313367,Interconnection,987.6081787387677,2022-01-04 05:51:00,SITE_27
TXN_004673,628178359659,Data,373.09448087784756,2022-01-04 05:52:00,SITE_48
TXN_004674,628178663998,Data,458.1690059568516,2022-01-04 05:53:00,SITE_94
TXN_004675,628176465513,SMS,325.2540805061139,2022-01-04 05:54:00,SITE_7
TXN_004676,628171317942,Data,183.70476324565612,2022-01-04 05:55:00,SITE_27
TXN_004677,628174894456,Roaming,144.0215430698016,2022-01-04 05:56:00,SITE_85
TXN_004678,628171337462,Roaming,945.1341186100241,2022-01-04 05:57:00,SITE_71
TXN_004679,628176609210,Voice,986.823871116957,2022-01-04 05:58:00,SITE_89
TXN_004680,628174928207,Interconnection,45.86458701222282,2022-01-04 05:59:00,SITE_18
TXN_004681,628179810381,Roaming,151.19552885703476,2022-01-04 06:00:00,SITE_33
TXN_004682,628173430630,Roaming,424.1005682087216,2022-01-04 06:01:00,SITE_33
TXN_004683,628175563167,SMS,187.14714286806293,2022-01-04 06:02:00,SITE_96
TXN_004684,628178463131,Roaming,364.51651323325643,2022-01-04 06:03:00,SITE_25
TXN_004685,628173795126,Voice,129.96725350977374,2022-01-04 06:04:00,SITE_14
TXN_004686,628178614896,Data,457.0552449650684,2022-01-04 06:05:00,SITE_38
TXN_004687,628176562632,Roaming,272.42292155309,2022-01-04 06:06:00,SITE_38
TXN_004688,628177398905,Data,352.55315070290214,2022-01-04 06:07:00,SITE_4
TXN_004689,628176345708,Voice,95.21833881128484,2022-01-04 06:08:00,SITE_62
TXN_004690,628175266399,Roaming,428.69992265943154,2022-01-04 06:09:00,SITE_82
TXN_004691,628173727364,Roaming,983.2743533506083,2022-01-04 06:10:00,SITE_10
TXN_004692,628179476201,Voice,329.5042138343091,2022-01-04 06:11:00,SITE_35
