cdr_id,msisdn,service_type,usage_volume,timestamp,site_id,billed_amount,billing_status,potential_loss
TXN_004161,628172008923,SMS,490.96906563233046,2022-01-03 21:20:00,SITE_16,24548.453281616523,Billed,0.0
TXN_004162,628172820908,Data,75.04505521157209,2022-01-03 21:21:00,SITE_16,3752.252760578605,Billed,0.0
TXN_004163,628179499970,Data,35.70740377640461,2022-01-03 21:22:00,SITE_56,1785.3701888202306,Billed,0.0
TXN_004164,628174916533,Data,469.2647932946387,2022-01-03 21:23:00,SITE_95,23463.239664731937,Billed,0.0
TXN_004165,628176533831,Data,399.2606282308936,2022-01-03 21:24:00,SITE_6,19963.03141154468,Billed,0.0
TXN_004166,628175370602,Data,137.74343937213584,2022-01-03 21:25:00,SITE_30,,Unbilled,6887.171968606792
TXN_004167,628173680990,Roaming,687.913827491813,2022-01-03 21:26:00,SITE_63,103187.07412377196,Billed,0.0
TXN_004168,628175667592,Data,992.9105874083652,2022-01-03 21:27:00,SITE_1,49645.529370418255,Billed,0.0
TXN_004169,628173362854,Interconnection,396.25117437551575,2022-01-03 21:28:00,SITE_51,19812.55871877579,Billed,0.0
TXN_004170,628178284268,Voice,624.934077281477,2022-01-03 21:29:00,SITE_89,93740.11159222155,Billed,0.0
TXN_004171,628173409409,Data,963.0129664221212,2022-01-03 21:30:00,SITE_46,48150.648321106055,Billed,0.0
TXN_004172,628174050999,Data,831.7034374744284,2022-01-03 21:31:00,SITE_21,41585.17187372142,Billed,0.0
TXN_004173,628174051622,Interconnection,464.0886710793831,2022-01-03 21:32:00,SITE_99,23204.43355396916,Billed,0.0
TXN_004174,628171775292,Voice,737.7519949754594,2022-01-03 21:33:00,SITE_38,110662.79924631891,Billed,0.0
TXN_004175,628174927352,Data,129.0069052102735,2022-01-03 21:34:00,SITE_69,6450.3452605136745,Billed,0.0
TXN_004176,628173333647,Roaming,512.5917516083355,2022-01-03 21:35:00,SITE_63,76888.76274125032,Billed,0.0
TXN_004177,628174723234,Data,279.78121690275657,2022-01-03 21:36:00,SITE_50,13989.060845137828,Billed,0.0
TXN_004178,628177572829,Roaming,162.00252420826493,2022-01-03 21:37:00,SITE_12,24300.37863123974,Billed,0.0
TXN_004179,628171189073,Voice,426.8546253482803,2022-01-03 21:38:00,SITE_69,64028.19380224204,Billed,0.0
TXN_004180,628171359281,Roaming,131.8835398791808,2022-01-03 21:39:00,SITE_73,19782.53098187712,Billed,0.0
TXN_004181,628178115972,Interconnection,699.2861230663111,2022-01-03 21:40:00,SITE_44,34964.30615331556,Billed,0.0
TXN_004182,628175414011,SMS,456.78380400928216,2022-01-03 21:41:00,SITE_52,,Unbilled,22839.19020046411
TXN_004183,628172085610,Data,531.6134879320991,2022-01-03 21:42:00,SITE_9,26580.67439660496,Billed,0.0
TXN_004184,628179181932,Voice,147.22956272948886,2022-01-03 21:43:00,SITE_99,22084.43440942333,Billed,0.0
TXN_004185,628178752342,Interconnection,140.63188943240098,2022-01-03 21:44:00,SITE_65,7031.594471620049,Billed,0.0
TXN_004186,628174858884,Data,583.8320198248639,2022-01-03 21:45:00,SITE_10,29191.600991243195,Billed,0.0
TXN_004187,628172059165,Voice,985.0247380816168,2022-01-03 21:46:00,SITE_46,147753.71071224252,Billed,0.0
TXN_004188,628176300101,SMS,97.15433265448787,2022-01-03 21:47:00,SITE_58,4857.716632724394,Billed,0.0
TXN_004189,628178595959,Data,286.44569713721546,2022-01-03 21:48:00,SITE_37,14322.284856860771,Billed,0.0
TXN_004190,628174933817,Voice,869.5896574213497,2022-01-03 21:49:00,SITE_52,130438.44861320245,Billed,0.0
TXN_004191,628177932973,Data,73.1997402429817,2022-01-03 21:50:00,SITE_99,3659.987012149085,Billed,0.0
TXN_004192,628171576515,Voice,876.0098356455843,2022-01-03 21:51:00,SITE_81,131401.47534683766,Billed,0.0
TXN_004193,628175287382,Data,524.7616973913764,2022-01-03 21:52:00,SITE_13,26238.08486956882,Billed,0.0
TXN_004194,628173050053,SMS,408.8585071524994,2022-01-03 21:53:00,SITE_6,20442.92535762497,Billed,0.0
TXN_004195,628176021983,Data,310.3708837871044,2022-01-03 21:54:00,SITE_58,15518.54418935522,Billed,0.0
TXN_004196,628171759401,Roaming,297.82004096971406,2022-01-03 21:55:00,SITE_48,44673.00614545711,Billed,0.0
TXN_004197,628172985681,Roaming,306.4967798670293,2022-01-03 21:56:00,SITE_32,45974.5169800544,Billed,0.0
TXN_004198,628173561913,SMS,884.9182778792356,2022-01-03 21:57:00,SITE_11,44245.91389396178,Billed,0.0
TXN_004199,628175067784,Voice,724.0714349446107,2022-01-03 21:58:00,SITE_81,108610.7152416916,Billed,0.0
TXN_004200,628172549317,SMS,670.0532848233195,2022-01-03 21:59:00,SITE_5,33502.66424116597,Billed,0.0
TXN_004201,628175262511,Data,798.9503998030488,2022-01-03 22:00:00,SITE_6,39947.51999015244,Billed,0.0
TXN_004202,628177625655,Data,257.85754834114084,2022-01-03 22:01:00,SITE_74,12892.87741705704,Billed,0.0
TXN_004203,628171888698,SMS,618.4247692696739,2022-01-03 22:02:00,SITE_97,30921.238463483696,Billed,0.0
TXN_004204,628174486142,Data,460.606172718993,2022-01-03 22:03:00,SITE_94,23030.30863594965,Billed,0.0
TXN_004205,628172559657,Interconnection,782.6591935649932,2022-01-03 22:04:00,SITE_21,39132.95967824966,Billed,0.0
TXN_004206,628179196906,Voice,309.9468543628122,2022-01-03 22:05:00,SITE_42,46492.02815442183,Billed,0.0
TXN_004207,628178697808,SMS,643.5354382530259,2022-01-03 22:06:00,SITE_81,32176.771912651293,Billed,0.0
TXN_004208,628176938271,Voice,882.3301994054962,2022-01-03 22:07:00,SITE_27,132349.52991082444,Billed,0.0
TXN_004209,628174880323,Interconnection,402.7483257187338,2022-01-03 22:08:00,SITE_3,20137.416285936688,Billed,0.0
TXN_004210,628171545726,Voice,67.55546528009398,2022-01-03 22:09:00,SITE_60,10133.319792014096,Billed,0.0
TXN_004211,628173680259,Voice,516.5347715194509,2022-01-03 22:10:00,SITE_93,77480.21572791765,Billed,0.0
TXN_004212,628178766824,Data,346.6265153192189,2022-01-03 22:11:00,SITE_66,17331.325765960944,Billed,0.0
TXN_004213,628179830852,Data,672.5531551666278,2022-01-03 22:12:00,SITE_93,33627.65775833139,Billed,0.0
TXN_004214,628178399839,Data,951.0818918238576,2022-01-03 22:13:00,SITE_49,47554.09459119288,Billed,0.0
TXN_004215,628171490999,Data,486.1227096788502,2022-01-03 22:14:00,SITE_34,24306.135483942508,Billed,0.0
TXN_004216,628174189189,Data,466.7240399253783,2022-01-03 22:15:00,SITE_37,23336.20199626892,Billed,0.0
TXN_004217,628177200853,Voice,654.9302153912688,2022-01-03 22:16:00,SITE_42,98239.53230869032,Billed,0.0
TXN_004218,628178622611,Data,104.39400608997413,2022-01-03 22:17:00,SITE_65,5219.700304498706,Billed,0.0
TXN_004219,628179796015,Roaming,254.25268273608964,2022-01-03 22:18:00,SITE_60,38137.90241041344,Billed,0.0
TXN_004220,628172303306,SMS,919.060346174898,2022-01-03 22:19:00,SITE_90,45953.01730874491,Billed,0.0
TXN_004221,628176489612,Roaming,670.2726707504025,2022-01-03 22:20:00,SITE_1,100540.90061256038,Billed,0.0
TXN_004222,628179809210,SMS,14.430599939432838,2022-01-03 22:21:00,SITE_59,721.5299969716419,Billed,0.0
TXN_004223,628177567304,Data,205.42084708646084,2022-01-03 22:22:00,SITE_4,10271.042354323044,Billed,0.0
TXN_004224,628179445243,Voice,683.1544287628701,2022-01-03 22:23:00,SITE_14,102473.16431443053,Billed,0.0
TXN_004225,628173343136,Data,764.6348033600117,2022-01-03 22:24:00,SITE_18,38231.740168000586,Billed,0.0
TXN_004226,628176568017,Roaming,840.0197131013679,2022-01-03 22:25:00,SITE_34,126002.9569652052,Billed,0.0
TXN_004227,628175422888,Interconnection,292.88462657866285,2022-01-03 22:26:00,SITE_1,14644.231328933143,Billed,0.0
TXN_004228,628177424342,Data,931.0975676812852,2022-01-03 22:27:00,SITE_53,46554.87838406426,Billed,0.0
TXN_004229,628178128146,Voice,553.3939466843145,2022-01-03 22:28:00,SITE_22,83009.09200264717,Billed,0.0
TXN_004230,628172720444,Voice,696.842483365505,2022-01-03 22:29:00,SITE_80,104526.37250482576,Billed,0.0
TXN_004231,628171085166,Data,597.1421239171281,2022-01-03 22:30:00,SITE_61,29857.1061958564,Billed,0.0
TXN_004232,628179074308,Data,123.61731461994584,2022-01-03 22:31:00,SITE_22,6180.865730997292,Billed,0.0
TXN_004233,628174443571,Voice,963.151544725495,2022-01-03 22:32:00,SITE_50,144472.73170882426,Billed,0.0
TXN_004234,628171297883,Interconnection,123.7527043142585,2022-01-03 22:33:00,SITE_16,6187.635215712925,Billed,0.0
TXN_004235,628177850529,Data,255.6270744547724,2022-01-03 22:34:00,SITE_28,12781.35372273862,Billed,0.0
TXN_004236,628171756079,Interconnection,813.8142523427572,2022-01-03 22:35:00,SITE_92,40690.71261713786,Billed,0.0
TXN_004237,628174633646,Roaming,618.9783645396003,2022-01-03 22:36:00,SITE_86,92846.75468094004,Billed,0.0
TXN_004238,628172443401,Roaming,838.3110162109806,2022-01-03 22:37:00,SITE_70,125746.65243164707,Billed,0.0
TXN_004239,628177770153,SMS,516.2204521856709,2022-01-03 22:38:00,SITE_89,25811.022609283544,Billed,0.0
TXN_004240,628174011165,SMS,377.6162421312682,2022-01-03 22:39:00,SITE_42,18880.81210656341,Billed,0.0
TXN_004241,628172186430,SMS,921.9236540482372,2022-01-03 22:40:00,SITE_66,46096.18270241186,Billed,0.0
TXN_004242,628175155304,SMS,37.21606519728006,2022-01-03 22:41:00,SITE_71,1860.803259864003,Billed,0.0
TXN_004243,628177915096,Data,856.2740901326928,2022-01-03 22:42:00,SITE_81,42813.70450663464,Billed,0.0
TXN_004244,628177710605,Interconnection,231.58696740259384,2022-01-03 22:43:00,SITE_35,11579.348370129692,Billed,0.0
TXN_004245,628174809395,Roaming,848.8875914262138,2022-01-03 22:44:00,SITE_20,127333.13871393209,Billed,0.0
TXN_004246,628173659786,Roaming,140.05741680346873,2022-01-03 22:45:00,SITE_2,21008.61252052031,Billed,0.0
TXN_004247,628172160714,Roaming,580.63874472685,2022-01-03 22:46:00,SITE_7,87095.81170902749,Billed,0.0
TXN_004248,628179701524,Data,888.2198110924605,2022-01-03 22:47:00,SITE_96,44410.99055462303,Billed,0.0
TXN_004249,628179737452,Voice,474.0661072519916,2022-01-03 22:48:00,SITE_49,71109.91608779873,Billed,0.0
TXN_004250,628175322751,Data,746.8201071295895,2022-01-03 22:49:00,SITE_83,37341.00535647947,Billed,0.0
TXN_004251,628176248575,Data,804.8669462377029,2022-01-03 22:50:00,SITE_76,40243.34731188515,Billed,0.0
TXN_004252,628172612033,Roaming,736.7577145080623,2022-01-03 22:51:00,SITE_9,110513.65717620937,Billed,0.0
TXN_004253,628173931531,Data,925.4044071377238,2022-01-03 22:52:00,SITE_27,,Unbilled,46270.22035688619
TXN_004254,628174324024,Data,447.3873962894088,2022-01-03 22:53:00,SITE_78,22369.36981447044,Billed,0.0
TXN_004255,628178123753,Data,173.95231372599062,2022-01-03 22:54:00,SITE_2,8697.61568629953,Billed,0.0
TXN_004256,628175875217,Voice,48.7632526387773,2022-01-03 22:55:00,SITE_85,7314.4878958165955,Billed,0.0
TXN_004257,628172414474,SMS,247.2134097678676,2022-01-03 22:56:00,SITE_68,12360.67048839338,Billed,0.0
TXN_004258,628179741647,Roaming,144.05430637636186,2022-01-03 22:57:00,SITE_60,,Unbilled,21608.14595645428
TXN_004259,628179050418,Voice,558.390792693046,2022-01-03 22:58:00,SITE_85,83758.6189039569,Billed,0.0
TXN_004260,628176620724,Data,185.76039187452028,2022-01-03 22:59:00,SITE_86,9288.019593726014,Billed,0.0
TXN_004261,628173957498,Data,39.89477358208181,2022-01-03 23:00:00,SITE_49,1994.73867910409,Billed,0.0
TXN_004262,628176244761,Voice,36.95383903979919,2022-01-03 23:01:00,SITE_2,5543.075855969879,Billed,0.0
TXN_004263,628177199951,Voice,831.7379288664968,2022-01-03 23:02:00,SITE_17,124760.68932997451,Billed,0.0
TXN_004264,628172569720,Interconnection,591.8584815115818,2022-01-03 23:03:00,SITE_83,29592.92407557909,Billed,0.0
TXN_004265,628176181930,Data,358.7272165914848,2022-01-03 23:04:00,SITE_88,17936.36082957424,Billed,0.0
TXN_004266,628178496110,Data,894.3338146975067,2022-01-03 23:05:00,SITE_20,44716.69073487534,Billed,0.0
TXN_004267,628178643374,Voice,71.1264147963059,2022-01-03 23:06:00,SITE_76,10668.962219445884,Billed,0.0
TXN_004268,628176134639,SMS,980.341750655098,2022-01-03 23:07:00,SITE_89,49017.0875327549,Billed,0.0
TXN_004269,628174571387,SMS,616.6754984642065,2022-01-03 23:08:00,SITE_87,30833.774923210323,Billed,0.0
TXN_004270,628175914150,SMS,184.28078971487963,2022-01-03 23:09:00,SITE_98,9214.039485743982,Billed,0.0
TXN_004271,628176282433,Voice,679.3900298779915,2022-01-03 23:10:00,SITE_32,101908.50448169874,Billed,0.0
TXN_004272,628178738170,Roaming,763.617878523779,2022-01-03 23:11:00,SITE_51,,Unbilled,114542.68177856685
TXN_004273,628171909210,Data,429.91344058740367,2022-01-03 23:12:00,SITE_88,21495.672029370184,Billed,0.0
TXN_004274,628179421374,Data,861.7709736393018,2022-01-03 23:13:00,SITE_42,43088.54868196509,Billed,0.0
TXN_004275,628177240327,Data,151.58167488917385,2022-01-03 23:14:00,SITE_63,7579.083744458691,Billed,0.0
TXN_004276,628179158470,Data,279.55874599403074,2022-01-03 23:15:00,SITE_89,13977.937299701538,Billed,0.0
TXN_004277,628177289270,Roaming,94.39886922240578,2022-01-03 23:16:00,SITE_61,14159.830383360866,Billed,0.0
TXN_004278,628172460235,Interconnection,211.6669627667448,2022-01-03 23:17:00,SITE_62,10583.34813833724,Billed,0.0
TXN_004279,628172458316,Data,239.49008309923389,2022-01-03 23:18:00,SITE_3,11974.504154961694,Billed,0.0
TXN_004280,628172427197,Roaming,917.7155577307884,2022-01-03 23:19:00,SITE_89,,Unbilled,137657.33365961825
TXN_004281,628175128784,Roaming,79.03157906240504,2022-01-03 23:20:00,SITE_92,11854.736859360755,Billed,0.0
TXN_004282,628178139580,Interconnection,427.98770506752174,2022-01-03 23:21:00,SITE_76,21399.385253376087,Billed,0.0
TXN_004283,628175932048,Data,532.866288539686,2022-01-03 23:22:00,SITE_26,26643.3144269843,Billed,0.0
TXN_004284,628177768419,Data,898.7943607483586,2022-01-03 23:23:00,SITE_48,44939.71803741793,Billed,0.0
TXN_004285,628174861460,Data,997.6985224425524,2022-01-03 23:24:00,SITE_8,49884.92612212762,Billed,0.0
TXN_004286,628178102983,Roaming,753.634726804916,2022-01-03 23:25:00,SITE_5,113045.2090207374,Billed,0.0
TXN_004287,628174053380,Voice,970.8201995784603,2022-01-03 23:26:00,SITE_11,145623.02993676907,Billed,0.0
TXN_004288,628171311385,Data,787.3140314033379,2022-01-03 23:27:00,SITE_42,39365.70157016689,Billed,0.0
TXN_004289,628177918863,Data,963.2394383304452,2022-01-03 23:28:00,SITE_99,48161.971916522256,Billed,0.0
TXN_004290,628178916323,Data,707.5634552185107,2022-01-03 23:29:00,SITE_91,35378.17276092554,Billed,0.0
TXN_004291,628174607323,SMS,80.68366202562,2022-01-03 23:30:00,SITE_41,4034.183101281,Billed,0.0
TXN_004292,628177514524,Roaming,402.5182668056838,2022-01-03 23:31:00,SITE_19,60377.74002085257,Billed,0.0
TXN_004293,628177257838,SMS,646.9506865186679,2022-01-03 23:32:00,SITE_48,32347.5343259334,Billed,0.0
TXN_004294,628177415261,Roaming,351.36779094479675,2022-01-03 23:33:00,SITE_53,52705.16864171952,Billed,0.0
TXN_004295,628171809359,Data,274.1105341956648,2022-01-03 23:34:00,SITE_55,13705.52670978324,Billed,0.0
TXN_004296,628173201580,Data,577.8218678659579,2022-01-03 23:35:00,SITE_61,28891.09339329789,Billed,0.0
TXN_004297,628172494139,Data,933.5683748257323,2022-01-03 23:36:00,SITE_32,46678.41874128662,Billed,0.0
TXN_004298,628176473660,Voice,35.94689164263741,2022-01-03 23:37:00,SITE_46,5392.033746395611,Billed,0.0
TXN_004299,628174009828,Data,769.4619723378962,2022-01-03 23:38:00,SITE_92,38473.09861689481,Billed,0.0
TXN_004300,628175152092,SMS,723.0045507665825,2022-01-03 23:39:00,SITE_36,36150.22753832913,Billed,0.0
TXN_004301,628171069518,Data,963.9894719628988,2022-01-03 23:40:00,SITE_18,48199.47359814494,Billed,0.0
TXN_004302,628171176355,Roaming,930.780511110211,2022-01-03 23:41:00,SITE_74,139617.07666653165,Billed,0.0
TXN_004303,628179508851,Data,762.4703294821487,2022-01-03 23:42:00,SITE_96,38123.51647410743,Billed,0.0
TXN_004304,628176201682,Voice,520.8883559179161,2022-01-03 23:43:00,SITE_18,78133.25338768742,Billed,0.0
TXN_004305,628177042060,Voice,205.0632856802864,2022-01-03 23:44:00,SITE_12,30759.49285204295,Billed,0.0
TXN_004306,628178230057,Data,545.6904826072488,2022-01-03 23:45:00,SITE_72,27284.52413036244,Billed,0.0
TXN_004307,628177687764,Data,765.5866419257342,2022-01-03 23:46:00,SITE_97,38279.33209628671,Billed,0.0
TXN_004308,628174199039,Voice,895.7735434252552,2022-01-03 23:47:00,SITE_46,,Unbilled,134366.03151378827
TXN_004309,628173776374,Data,789.9222972013386,2022-01-03 23:48:00,SITE_55,39496.114860066926,Billed,0.0
TXN_004310,628177683635,Data,196.07166825586293,2022-01-03 23:49:00,SITE_38,9803.583412793148,Billed,0.0
TXN_004311,628173318620,Data,600.0866279138313,2022-01-03 23:50:00,SITE_78,30004.331395691566,Billed,0.0
TXN_004312,628174487379,Roaming,332.84128607182566,2022-01-03 23:51:00,SITE_2,49926.19291077385,Billed,0.0
TXN_004313,628178300259,SMS,10.196461723252348,2022-01-03 23:52:00,SITE_9,509.8230861626174,Billed,0.0
TXN_004314,628177295425,Data,201.0207148528774,2022-01-03 23:53:00,SITE_5,10051.03574264387,Billed,0.0
TXN_004315,628173429151,Roaming,114.1074292835158,2022-01-03 23:54:00,SITE_98,17116.114392527372,Billed,0.0
TXN_004316,628171041743,SMS,842.8764044159291,2022-01-03 23:55:00,SITE_19,42143.82022079646,Billed,0.0
TXN_004317,628179559556,SMS,259.24774589566414,2022-01-03 23:56:00,SITE_71,12962.387294783206,Billed,0.0
TXN_004318,628176521452,Data,285.41327091866793,2022-01-03 23:57:00,SITE_39,14270.663545933396,Billed,0.0
TXN_004319,628177850322,Voice,959.9766352270854,2022-01-03 23:58:00,SITE_42,143996.4952840628,Billed,0.0
TXN_004320,628178950806,SMS,379.7076363258033,2022-01-03 23:59:00,SITE_17,18985.38181629017,Billed,0.0
TXN_004321,628179890401,Data,10.576054504250164,2022-01-04 00:00:00,SITE_63,528.8027252125082,Billed,0.0
TXN_004322,628179714892,Interconnection,284.5623021977904,2022-01-04 00:01:00,SITE_90,14228.11510988952,Billed,0.0
TXN_004323,628172830314,Roaming,120.18028102121065,2022-01-04 00:02:00,SITE_46,18027.042153181595,Billed,0.0
TXN_004324,628174777341,Data,103.7057531741181,2022-01-04 00:03:00,SITE_91,5185.287658705905,Billed,0.0
TXN_004325,628179657116,Data,78.40980284561375,2022-01-04 00:04:00,SITE_92,3920.490142280688,Billed,0.0
TXN_004326,628175585315,Data,593.6662107052019,2022-01-04 00:05:00,SITE_20,29683.31053526009,Billed,0.0
TXN_004327,628176898931,Data,190.1583759062288,2022-01-04 00:06:00,SITE_70,,Unbilled,9507.91879531144
TXN_004328,628175976563,Data,361.8815512469694,2022-01-04 00:07:00,SITE_8,18094.07756234847,Billed,0.0
TXN_004329,628172770403,Data,862.1556984138867,2022-01-04 00:08:00,SITE_96,43107.784920694336,Billed,0.0
TXN_004330,628175371272,Data,424.9138016564794,2022-01-04 00:09:00,SITE_19,21245.69008282397,Billed,0.0
TXN_004331,628178568370,Voice,915.775658701586,2022-01-04 00:10:00,SITE_32,137366.34880523788,Billed,0.0
TXN_004332,628175929426,Interconnection,498.4401153422107,2022-01-04 00:11:00,SITE_19,24922.00576711053,Billed,0.0
TXN_004333,628171506995,Voice,399.437778224916,2022-01-04 00:12:00,SITE_24,59915.6667337374,Billed,0.0
TXN_004334,628173185454,Interconnection,750.6385381636109,2022-01-04 00:13:00,SITE_24,37531.92690818054,Billed,0.0
TXN_004335,628177262094,Interconnection,74.1019236692341,2022-01-04 00:14:00,SITE_56,3705.0961834617046,Billed,0.0
TXN_004336,628178928248,Data,90.38890459943498,2022-01-04 00:15:00,SITE_81,4519.445229971749,Billed,0.0
TXN_004337,628173072723,Roaming,652.3217402090377,2022-01-04 00:16:00,SITE_18,97848.26103135564,Billed,0.0
TXN_004338,628176227528,Data,487.453772526009,2022-01-04 00:17:00,SITE_12,24372.68862630045,Billed,0.0
TXN_004339,628171565635,SMS,790.624835068891,2022-01-04 00:18:00,SITE_41,39531.24175344455,Billed,0.0
TXN_004340,628171527409,Data,916.354566506188,2022-01-04 00:19:00,SITE_87,45817.72832530939,Billed,0.0
TXN_004341,628171287635,Data,388.978510793876,2022-01-04 00:20:00,SITE_48,19448.9255396938,Billed,0.0
TXN_004342,628171583510,Data,596.8136165580617,2022-01-04 00:21:00,SITE_82,29840.68082790308,Billed,0.0
TXN_004343,628175722340,Data,501.1959311675146,2022-01-04 00:22:00,SITE_64,25059.79655837573,Billed,0.0
TXN_004344,628175778972,Data,981.6290449867904,2022-01-04 00:23:00,SITE_16,49081.45224933952,Billed,0.0
TXN_004345,628177335787,Data,831.2533229492386,2022-01-04 00:24:00,SITE_80,41562.66614746193,Billed,0.0
TXN_004346,628172693481,Data,911.8259705690762,2022-01-04 00:25:00,SITE_23,45591.29852845381,Billed,0.0
TXN_004347,628174061342,Voice,255.08574749002656,2022-01-04 00:26:00,SITE_86,38262.86212350398,Billed,0.0
TXN_004348,628171600198,Voice,772.7538967394318,2022-01-04 00:27:00,SITE_39,115913.08451091476,Billed,0.0
TXN_004349,628171397891,Data,266.20775177265125,2022-01-04 00:28:00,SITE_33,13310.387588632562,Billed,0.0
TXN_004350,628174081362,Voice,209.5337908949615,2022-01-04 00:29:00,SITE_24,31430.068634244224,Billed,0.0
TXN_004351,628175694505,Voice,944.3218934958952,2022-01-04 00:30:00,SITE_61,141648.2840243843,Billed,0.0
TXN_004352,628174647965,Roaming,20.28511230114878,2022-01-04 00:31:00,SITE_55,3042.7668451723166,Billed,0.0
TXN_004353,628172041566,Voice,965.4233149597662,2022-01-04 00:32:00,SITE_61,144813.49724396493,Billed,0.0
TXN_004354,628176081502,SMS,150.1126350918174,2022-01-04 00:33:00,SITE_84,7505.63175459087,Billed,0.0
TXN_004355,628172619282,Data,819.6186437114749,2022-01-04 00:34:00,SITE_97,40980.93218557374,Billed,0.0
TXN_004356,628174434078,Roaming,276.646630515035,2022-01-04 00:35:00,SITE_95,41496.994577255246,Billed,0.0
TXN_004357,628174297466,Data,351.35162510329667,2022-01-04 00:36:00,SITE_40,17567.581255164834,Billed,0.0
TXN_004358,628175441971,Data,217.54095361066297,2022-01-04 00:37:00,SITE_58,10877.04768053315,Billed,0.0
TXN_004359,628175850825,Data,585.9285284385985,2022-01-04 00:38:00,SITE_72,29296.42642192993,Billed,0.0
TXN_004360,628178323777,Data,348.7474519603662,2022-01-04 00:39:00,SITE_74,17437.37259801831,Billed,0.0
TXN_004361,628177805697,Data,657.7356464551685,2022-01-04 00:40:00,SITE_1,32886.78232275843,Billed,0.0
TXN_004362,628176595095,Voice,16.63167062412391,2022-01-04 00:41:00,SITE_85,2494.7505936185867,Billed,0.0
TXN_004363,628178438096,Interconnection,65.31050863152457,2022-01-04 00:42:00,SITE_25,3265.5254315762286,Billed,0.0
TXN_004364,628174053407,Data,100.5614915785174,2022-01-04 00:43:00,SITE_96,5028.07457892587,Billed,0.0
TXN_004365,628172417231,Data,419.5746916249208,2022-01-04 00:44:00,SITE_53,20978.73458124604,Billed,0.0
TXN_004366,628171407974,Roaming,814.9813764873161,2022-01-04 00:45:00,SITE_61,122247.2064730974,Billed,0.0
TXN_004367,628174604724,Data,888.2897324680043,2022-01-04 00:46:00,SITE_46,44414.48662340022,Billed,0.0
TXN_004368,628177818922,Roaming,245.56592932083984,2022-01-04 00:47:00,SITE_74,36834.889398125975,Billed,0.0
TXN_004369,628177847575,Data,574.795354514775,2022-01-04 00:48:00,SITE_60,28739.76772573875,Billed,0.0
TXN_004370,628172151882,Roaming,768.5966276999079,2022-01-04 00:49:00,SITE_51,115289.49415498618,Billed,0.0
TXN_004371,628177456182,Voice,289.5406004896891,2022-01-04 00:50:00,SITE_73,43431.09007345336,Billed,0.0
TXN_004372,628179118612,Roaming,409.59872899953695,2022-01-04 00:51:00,SITE_84,61439.80934993054,Billed,0.0
TXN_004373,628177999366,Roaming,524.4502284830282,2022-01-04 00:52:00,SITE_48,,Unbilled,78667.53427245424
TXN_004374,628173471321,Data,135.73997156163966,2022-01-04 00:53:00,SITE_84,6786.998578081983,Billed,0.0
TXN_004375,628171700270,Voice,26.95631143205453,2022-01-04 00:54:00,SITE_40,4043.44671480818,Billed,0.0
TXN_004376,628179479025,Data,153.65300350896496,2022-01-04 00:55:00,SITE_7,7682.650175448248,Billed,0.0
TXN_004377,628175622942,Interconnection,627.2267676322798,2022-01-04 00:56:00,SITE_75,31361.33838161399,Billed,0.0
TXN_004378,628171192458,Data,74.544643272148,2022-01-04 00:57:00,SITE_85,3727.2321636074,Billed,0.0
TXN_004379,628175718912,Data,190.50666848527817,2022-01-04 00:58:00,SITE_19,9525.333424263908,Billed,0.0
TXN_004380,628174896937,Voice,338.5160318096084,2022-01-04 00:59:00,SITE_15,50777.40477144127,Billed,0.0
TXN_004381,628176497963,Data,78.79219424205998,2022-01-04 01:00:00,SITE_70,3939.609712102999,Billed,0.0
TXN_004382,628175102553,Data,192.5075718904728,2022-01-04 01:01:00,SITE_61,9625.37859452364,Billed,0.0
TXN_004383,628179434858,Interconnection,911.3585191945276,2022-01-04 01:02:00,SITE_56,45567.92595972638,Billed,0.0
TXN_004384,628171475147,Data,20.279833094757777,2022-01-04 01:03:00,SITE_10,1013.9916547378888,Billed,0.0
TXN_004385,628174017193,Roaming,653.7784922501878,2022-01-04 01:04:00,SITE_46,98066.77383752818,Billed,0.0
TXN_004386,628173112368,Data,385.0245219842697,2022-01-04 01:05:00,SITE_80,19251.226099213487,Billed,0.0
TXN_004387,628177818753,Voice,672.9760906929388,2022-01-04 01:06:00,SITE_75,,Unbilled,100946.41360394082
TXN_004388,628171876336,Data,589.1030286430412,2022-01-04 01:07:00,SITE_57,29455.15143215206,Billed,0.0
TXN_004389,628177436737,Data,224.27525560028965,2022-01-04 01:08:00,SITE_35,11213.762780014482,Billed,0.0
TXN_004390,628175898107,Interconnection,847.3622780858152,2022-01-04 01:09:00,SITE_72,42368.11390429076,Billed,0.0
TXN_004391,628176782197,Roaming,492.4484422267473,2022-01-04 01:10:00,SITE_92,73867.26633401209,Billed,0.0
TXN_004392,628175071867,Data,822.7134828945583,2022-01-04 01:11:00,SITE_3,41135.67414472791,Billed,0.0
TXN_004393,628178110953,Data,406.606523652031,2022-01-04 01:12:00,SITE_66,20330.32618260155,Billed,0.0
TXN_004394,628172418060,Data,984.7008683613238,2022-01-04 01:13:00,SITE_53,49235.04341806619,Billed,0.0
TXN_004395,628175228087,Interconnection,770.718869142795,2022-01-04 01:14:00,SITE_78,38535.94345713975,Billed,0.0
TXN_004396,628175228456,Roaming,965.9842549074608,2022-01-04 01:15:00,SITE_52,144897.63823611915,Billed,0.0
TXN_004397,628175639022,Roaming,514.812152430949,2022-01-04 01:16:00,SITE_93,77221.82286464235,Billed,0.0
